x,u,c,target
2.146683585536989,1.7390539785289492,5.803106463300047,0.4272663798732293
4.546051937402368,2.6976198378947185,4.857967800671339,2.2226043302883847
1.0964570772724804,1.3513572587886524,4.953948300376924,-0.264948255001151
2.7929134660084296,2.0297200607552313,4.485121337848178,0.855846035513989
1.2502993678309764,2.183528602551368,4.269011509823058,-1.0860429158432037
4.88894945892696,1.127544922018428,5.077432525383608,3.8577291462415
2.2895313004661015,1.6885034130429075,5.455744892460164,0.6320605408171758
4.705526499188702,2.473762946879113,4.262792153226182,2.7404046129459916
4.605048324732767,2.131686502572076,4.0631818630436936,2.905300362285769
2.2143789539774787,2.953412071799913,5.682129288396058,-0.8650694238353316
1.2528407407676636,2.6643770527191277,4.0803927529430375,-1.8637017889459149
2.0393286833901607,2.549059817473356,5.236030783944976,-0.5835526284983694
2.010643598344766,1.727541330687716,5.815435960570992,0.2964861285499987
3.2466578018647314,1.3982801740307491,5.537528242571746,1.910281570999297
2.3565704956235023,2.1413882662730863,4.831270603211283,0.24005011327272907
2.4343356318732137,1.4912015360323718,4.561927295723733,0.9979558547275823
1.0355236855363628,2.0146595184478437,5.829656615800804,-1.0434250742160494
4.748059849579124,2.422821941414415,5.509681153060763,2.5889897153678287
1.5983811466037943,2.6623042006437982,4.3949577940579445,-1.3371832763188654
1.5584599981770868,1.024159464447283,4.220573401207226,0.550761877113679
3.9690519328143656,2.864688258998208,4.547686696203021,1.4219427251171632
1.089301851770068,1.8499607803142597,4.29017623581788,-0.8430667906259345
2.039106781243433,1.0282120884040848,4.935939842213909,1.0335685258970964
3.567983150031606,1.9395996942803324,5.904012332180402,1.7240762110287142
2.406828199780985,2.3058134829539174,4.932453511641276,0.11426943312124113
4.984604369707813,2.1502788408972546,4.8583552214942785,3.1607623726565155
3.5420175893228114,2.8935097136117567,4.928191421337403,0.8011318055419732
1.694334762969914,1.2724482462642912,5.3758266266341685,0.4342258093303034
2.2283524503024523,2.60103705270489,5.8436341902675455,-0.4161851697389795
2.70170749908093,2.9081886917247415,5.020543111786205,-0.25330627185719023
3.4232438542561985,2.457543972048025,4.19451869476531,1.191651866665157
4.0912151566172135,2.4289993168866126,4.135514126230048,2.053811699081352
4.382132752777045,2.0238858805979096,4.399299600229642,2.6559992279846125
3.270258904984468,1.564306352875866,5.80311079558024,1.771529911340274
2.494122397338358,1.9125069827395174,4.518173019790676,0.6419643929701285
2.5168806574053195,1.8762709827964332,5.75792159269635,0.6775938623728375
3.906486847815569,2.1170335539613583,5.962412121783794,1.9141766988300224
3.1949778980063486,1.4605928304616138,4.213572090807431,1.8490280836168302
3.2180584732827855,2.666354698033804,4.880693080435341,0.6586836907084683
2.976002511769037,1.0437652838687643,5.618950490527727,1.9664624939649202
4.743585664439921,2.599932356061539,5.939535208126824,2.38420833190042
2.975745245450375,1.5233164191685584,4.98938356779204,1.5252559569916893
1.4488849438095457,2.445951286931974,4.868374430923149,-1.1531767498732608
4.990427045314514,2.8914594392621553,4.98623349327579,2.5763818469536313
3.2246385147458136,2.4430419947309976,5.597539968479551,0.8687022618149048
4.925554705539158,1.6476457123294665,4.409128071330573,3.533928776596452
4.3925690653822205,1.3678870233552476,5.992307569711471,3.1067085667417182
4.947939678270888,1.757590334060664,4.775981824810011,3.431134767488813
2.496649819378187,1.2996284066850265,4.293893918741974,1.2559298664059941
4.683557559546658,1.4562450303361467,4.286604098368372,3.4313887879999037
1.5222053864147913,2.821294010338855,4.351030322298666,-1.7064463610714484
1.9649674540027298,1.5596379515365388,4.653672871693747,0.4302094259669626
4.953014495597957,2.1288591070639615,5.7582812572798625,3.0395055068678367
1.2445855223105955,1.052831466811503,5.036380885581641,0.19608639415862233
2.8959465689333186,2.654281953740546,5.47284501307665,0.27634003893470693
4.077988431608619,1.446813565974402,5.376606142772925,2.731945800224831
4.685336700486402,2.2404429964987758,4.158075479431029,2.902217441549464
4.716712373483319,2.6280335805631774,4.544796410038513,2.560098247703586
1.9683325685980324,1.3239840373356064,4.707712168853829,0.6714493908478723
2.391419069718567,2.629837284277488,5.599920466074938,-0.27004955015253657
1.6509597728672691,1.2081962136072801,4.699387986135366,0.4581644195292327
4.569663465149375,1.2667751841063593,4.5741537903235185,3.4373339475480247
3.811630744069093,2.1933555236857485,5.180480128035248,1.7862777957805225
2.76040702336627,2.7182985564967748,4.680497216462114,0.05172606169459785
2.4697300599595415,1.8032639461488025,4.993603477080892,0.7146925820772068
3.1783802000536516,1.5156433950822779,5.094651335455135,1.74159125244257
1.2937121630434478,2.5595185430311878,4.697818428630984,-1.5095258579958484
1.7327715393048595,1.546837106191369,4.1212463035682365,0.20060025889993732
2.872295791305913,2.654154231950041,5.6172969240070465,0.24751336611223695
4.957076159533145,1.0164883637416435,4.928599782043418,4.027168533425062
4.751880163305614,2.2305557941400207,4.817000355068414,2.8446873427242987
4.154396542799315,2.313836059914588,5.581547633720483,2.022535953197158
1.5279188261694907,2.7447067000652856,5.2646333003958325,-1.425905318842666
4.650943435258028,2.039191459052944,5.488785009937513,2.813099296792642
4.730264389845726,1.6178098200865818,4.607131154448705,3.324142838537307
1.3166671959885812,2.5321473303550404,4.420186558022854,-1.4829197438624928
3.9296840168172804,2.7975219654621624,5.608255173014205,1.306284011752791
1.764641550591398,1.318960422991844,5.1152218101677756,0.46127931757186114
3.1449716088714554,1.2964983967240409,5.270394430540912,1.9070762826151149
2.2489068836501858,1.8385372204562753,4.171045856506117,0.4571791443785965
2.320717913875691,2.1431173984020306,4.1371872037134345,0.20762940623980405
2.5428156106656097,1.6974305224985942,5.0579211142076606,0.8974315066878825
2.2921065270572405,2.6684644269384226,5.383716346836354,-0.4333326209179759
4.198641244734423,2.3077889148432855,4.958768272150391,2.1363081923979537
4.463517915055812,2.8890815692375593,5.876857733448942,1.8079941696353472
1.0641868645026729,1.3357555468624493,4.760838560388532,-0.28293322377219726
1.3492265511001533,2.565910497584821,5.83841077316334,-1.3545070082108348
1.1860528148706049,2.0917942814440975,5.043711246284862,-0.9953825531184679
3.4623070416457407,2.5495514012373466,4.2226752687268085,1.1450182793214336
2.8291126175509795,2.956529532253928,5.298069694001852,-0.15354863143579514
2.6760367024013125,1.5308559786854352,5.771785091932308,1.1877189807233797
4.327264300321605,2.3405674385349435,4.5489352206025195,2.3169236396355704
1.7909306057452397,1.8558985189547708,4.193007319259163,-0.07245137973908522
3.328325068853416,1.1859010440972158,4.551438283128414,2.2190731547522105
3.306552655863423,1.8303375641588882,5.850752025862871,1.5542271960128031
3.7372447838629466,1.959111677108924,4.331501827122679,1.9937156247907188
1.4089642694169426,2.150647111097615,4.178611409442944,-0.8650548547152608
2.5759797974330914,2.5369339148492,4.926559258259777,0.045549433207773625
1.9445457460145024,1.4961814503027902,4.554602382035215,0.474708537890569
1.3257561439169199,2.510685432598943,4.7946919371809456,-1.3908591351839703
4.2513981493754835,2.5014898298287944,4.86919841072302,2.0396451751246585
2.4546097144717423,2.1851955264646454,5.3868358397867855,0.29475537397551976
3.725899344365334,1.421904073725819,4.3776303096448705,2.4360825389400795
4.363784934729944,2.744398054670087,4.685582235213472,1.9979608698239246
3.685277276853192,2.0346018879120393,4.138834188558969,1.8955244243988343
2.9565911413040706,2.198139893238665,5.666038060254039,0.8229004949659299
1.7498652385262154,2.0383605955024118,5.508232028579365,-0.31054097277159515
1.0687253150130793,1.1299648931428172,4.4841528032374995,-0.06328170070845655
1.832907390404106,1.4160455545456256,4.359494703429799,0.44076156335029676
2.49887970515485,2.9452775306448205,5.587602532336899,-0.5252990775966575
4.694695028961791,2.352054690451501,4.2531495140697935,2.811714711927873
3.3960801780298238,1.2079563773336026,5.060561905962776,2.2532579489062496
1.2275287369406058,2.483411174153312,4.69086815254652,-1.480358659328628
4.296075396771236,1.716165467094108,4.432436677955036,2.798158573165721
4.070692657794035,2.779119612825622,5.019219383034015,1.5510307764373557
3.432617025944021,1.1927684591443581,5.280738198002252,2.2992683370139066
3.389195401011216,1.2955428491279444,4.091026745472828,2.2072539083942027
4.948181794441691,1.0324514644267786,5.851913643683563,3.9781343675931624
1.1252353350947453,2.1461347788383067,5.368845359214049,-1.113754036912064
3.5308567312728307,2.336553048339889,4.209379896624797,1.4358144004123563
2.304510218053227,2.6295034700250772,4.524297071434404,-0.39937059816529813
3.5678470838641574,1.3788485277851528,4.43338762932039,2.3032268240591534
3.6415511142062558,2.0520220857872182,5.404353695686418,1.7182044843774738
1.8854216800157273,1.509912653223982,5.528628187275096,0.39034876958130976
4.941303522280959,2.3954637276117374,4.656638189640189,2.9687747002982343
4.80863125620254,2.546419159864306,4.343474901024832,2.7924383276316282
4.727616085410174,1.4170076032875554,5.287264175562322,3.436316437405359
4.617495915753803,2.7640092210268175,5.856255182615602,2.1023845503692096
1.8840470361407782,2.8272067288230973,5.573459007766972,-1.094417367128819
3.19303046541249,1.632350587919429,4.422091391570452,1.6792778386573486
3.4712290566485997,1.7721905705259426,4.705752478506693,1.8340708334326303
3.0678058849420893,1.2958470716562365,5.186262481710864,1.8300036012655605
3.317520216446028,1.3832037083934479,4.712925266246671,2.0234247555005536
2.5103474732551176,2.9181563061408746,5.780726583234942,-0.4724210449172079
1.1445565892129732,2.5677796287419756,4.25341957905394,-1.785247432519234
3.3741020232623535,1.4147297864449782,5.071117704441027,2.0403803961973033
3.1018755000967957,1.0676234519244219,5.993042807392726,2.067319939306506
2.810892799860155,2.4001366844895027,5.488919444062214,0.4567354170318939
4.9344026962862735,1.2730163157855776,5.165615688408671,3.777904696493111
3.109271603311373,1.1985631426630907,4.226759283670299,1.9924946519095714
3.650795933636105,2.3675833524528844,5.091279891014901,1.449472232878196
3.6528729429655584,1.6943504667003795,4.570988254532146,2.108743695424634
1.4589218515079594,2.2539206207274707,4.941492560883674,-0.893339802738879
2.9761551110782243,1.7099271883764282,4.28029089797558,1.3812317870401003
4.384641066844437,2.302582630195622,4.305663188227825,2.463999786326634
2.1813173026476402,1.1852488429256114,5.875354902672097,1.016976793122149
3.9807198856874937,1.530858021072649,5.036151543051828,2.571546417120046
2.2709691996318315,1.6379679880893157,5.853859186613843,0.6593382032794166
3.012298028142959,1.8799447812217807,5.19704593609435,1.2146043006000713
3.8355170330918003,1.6277590707367289,4.019878725222386,2.414568569942006
2.846780291540426,1.937424462792321,5.720337308397906,0.9664767248686726
1.124312021176498,1.3706789147657854,5.794862873513324,-0.2535621386702641
4.54384358417007,2.2810961720164205,5.311021063131247,2.50562870845777
2.6311963658583943,1.1208951946914696,5.382235908470998,1.544158598474762
2.6585602023903947,2.469057659687946,5.4513805143843586,0.2125541587429267
4.401127409425918,2.053393371968465,4.824991256678712,2.5944009093118474
3.3839642010979882,1.0025337345960292,4.437225822452599,2.4446443163553204
1.7344840798851946,1.928036606259701,4.252220941233577,-0.21715813073627208
2.330579390843087,2.5883949364778873,5.563740715344829,-0.2912537744079618
4.156502414281817,2.1933023916094307,5.052957633201375,2.179196592708483
4.888934129585194,2.3417828135889547,4.753156159161591,2.927050855152261
2.2305946876489253,2.1345425177161967,4.081568898217246,0.11269093947678031
1.479767402023311,1.4203177223832306,4.487863416639726,0.0626710150084942
1.5762599623120805,2.2651767374410876,4.501991405525834,-0.7971736533494095
2.2473936431332135,2.0191123055124374,4.438200929595297,0.2563454138795754
3.791038921812406,1.7286128577298001,5.66036719965684,2.165895801412828
1.2605824366337415,2.035944517724337,4.293663965389312,-0.880661883174273
4.6099307252449,2.2659708546817274,5.120306374811568,2.6138508769805617
2.3342343906888856,2.0799992768920417,4.718939561388709,0.2832334872882675
1.5341713214820314,2.860396362258099,4.627474990397121,-1.68715187765687
4.526981424692369,2.5253700115596738,5.91631344745455,2.213380805041514
3.604815564415288,1.6685446953382734,5.70397709733559,2.024840476598257
3.0278755606727046,1.3084126793795323,5.482776538986469,1.7706196689872016
3.2357690904964715,1.2456162182094723,4.850936281275745,2.059197186167855
3.7081461030763108,1.2404320809304372,4.46675054111124,2.5687511060402373
3.9283808502007114,2.947492762060987,5.735042179395539,1.1434614282374378
1.5869472076868831,1.610004131526341,4.270705006058995,-0.024893620423026667
4.0575610790350405,2.0227941983774507,4.237339610119151,2.3156548587017194
2.9847411024788864,2.019505222855287,5.794995378529882,1.0297914114555073
2.0618873293835054,1.6580408886463405,4.20640434816367,0.4394233444301205
2.560933331992832,1.1505688944381947,5.912569920575403,1.4378514678457077
3.919507197954457,1.3296793758593242,4.439743638048615,2.71442541548459
3.5319897626290815,2.5381864133159646,5.943470403710179,1.0990654207084933
4.148505489127773,1.543976018668963,5.217787709011596,2.7266364724901364
3.131968209299607,1.0192017207550983,4.269197066106518,2.175676065276388
2.810552136243899,1.1178859724174435,4.735126543253464,1.7419050552250013
1.7997755264274917,2.628343026795415,4.883983625216396,-0.9830597402264002
4.842751096414812,2.6018551958098004,5.06432976365277,2.6119697061306386
2.002348453453958,2.0666886806881593,5.263851784589354,-0.06995775250739186
1.7153301556536698,1.091245662919242,4.717440940596054,0.6414832138158812
3.2538405251642435,1.296902254219007,4.606540678818248,2.039431286941665
2.1456931050096615,2.2402924744679584,5.558462691777103,-0.10336677414103575
3.914296172259566,1.2607755782853398,5.150287922334691,2.736789246786137
1.086141715188628,1.2862837086152736,5.687753816762921,-0.20546506662175035
3.2077120472894114,2.4213312426231637,4.529645189344052,0.9304789225671181
1.2415945016547547,1.4120806570066486,4.404982188999635,-0.17998453136854312
4.159658281061553,1.3621256961457158,4.077225738427261,2.9680651730379077
1.444384278514494,1.0007461940104034,5.654321814995658,0.4507541224798162
1.5990388687893637,2.118946973799377,5.280335510474455,-0.5676156553119927
3.1790272982698697,2.010563477938989,4.781747414661632,1.2878356615282722
3.588355007220746,2.114212612775379,4.196476576919183,1.7065458159403664
4.074609948307009,1.5272041425693113,5.293087145632311,2.6605553916181934
3.9051495933916476,2.7949045603612994,4.882106972712738,1.35409068171631
4.412733032790541,1.8022654233289734,5.097550439086409,2.7907092922125964
3.365884150865406,2.1179848163744266,4.9011195770358045,1.3837794699286148
3.4154327366177015,1.6612469070627216,5.884995633723792,1.8285520481626185
4.739631948003009,2.7782201920337037,4.637383736894742,2.449682209350468
2.8847899589768637,2.290670375077588,4.0028018184065015,0.7244764056797821
3.521027390379972,1.0642695219329936,4.6531026412355105,2.5236558195501866
1.1927839169186396,1.6519500401596108,4.568129318019892,-0.4924965084986572
2.7874680076906775,1.4563249587851554,5.166623210663005,1.3873991698233201
3.7169452020219507,1.3134206343822834,4.362965819507179,2.5204428964038095
2.4615166358339327,1.0943992283154729,4.058838680062939,1.4196987993741088
3.0129558120471023,1.757099103728436,4.895370620363393,1.3455162771905775
3.4164431236644055,1.7457061458557392,4.667828073287402,1.8014618180548194
2.43475905750653,2.432934494873944,4.0021343120360084,0.0022979189880108345
2.5917666360547438,1.185801628498911,5.354582789409289,1.4417632895770844
3.1248794215203737,2.1149904976850578,5.04963177794139,1.1121392253076803
2.8355127172593093,2.780853989595811,5.417452402955959,0.06368989848764867
2.958046488503121,1.8761349075184637,5.218840333206597,1.1594213261922606
1.44821850799612,2.247248411948807,5.887560927814881,-0.8644809431380877
2.468944220093631,1.1578370636924116,5.097044221462679,1.34630247290613
2.692191274932647,2.4486873057769456,4.204596715862484,0.2995444701809903
1.972259256339151,2.9696284675723046,4.404672558954826,-1.3504438541254644
3.8846209007013677,2.766832989223703,5.798892468413801,1.2719016493540427
4.522760067730132,2.4250042452889535,5.304303933737542,2.358683066663087
3.0091867991101515,2.900937143632425,5.964109285592591,0.12389275388797821
4.377919650297226,1.6640462754824432,5.834933146719071,2.8314583564276896
2.0537784988897623,1.4250516793828294,5.0472011703581305,0.6553928190781664
4.04403675512202,1.0246126922677714,4.892659682276921,3.087894610700226
4.9199437902702865,2.4718018428787913,4.735042203285333,2.8702686519005045
2.558278172583939,2.063505027317685,4.809757058215916,0.5477439790078024
2.8296549689686232,2.605328481723885,5.091224996060464,0.2611037910758301
3.60149119452136,1.2157747256142282,5.716060149430768,2.4415829571810637
2.2852490648507504,2.9761233187830003,4.863867403312909,-0.8734768557267409
4.1501603013533055,1.6367834203109572,4.040967320848779,2.74897601537283
3.7910416794384814,2.9426790051846616,5.465011487348027,1.0067765870433727
1.3459109817952495,2.500724133418834,4.6018006087583885,-1.375663488023929
4.101357461219158,2.739186176891157,5.007460113595083,1.6272137476950856
3.1477587902642306,1.0326444082939743,4.772435988723781,2.1664374333756027
3.1953159347538658,1.2699820913434898,5.714947090984162,1.9747088952019813
1.3543132528962993,2.6159791840467204,4.745585809939711,-1.5121658871570296
3.37540647541421,1.6438382628187589,5.022712725079901,1.8324887334790751
4.3726566877488455,1.817159820311959,5.20600162219902,2.727015951898742
3.481054889004801,2.102407884752524,5.920655965886144,1.474757835193574
2.1306432740676255,2.3139432448575437,5.3465462130373815,-0.20332916786846855
3.9897719892576964,2.8777925786432688,4.164514625304399,1.538371704770156
4.438024945109726,1.862141200507206,5.294185422323237,2.751717791052535
1.015300250819759,1.5149906586030897,4.06375777958293,-0.538511967753132
1.00485183829886,2.9187867083769645,4.076947381160696,-2.741329298329451
1.4276753925784962,2.0007786051383136,5.34419370252319,-0.618051696535272
2.06951289265888,1.4320487501781056,4.040670949869977,0.6817137448601027
2.9981412798567892,2.8356406682133963,5.982455953021776,0.1845488985995955
1.5677650988973535,2.998015997661292,5.211841232472052,-1.7484931594511957
2.342581379453701,2.3900565713638793,5.1386599925606875,-0.05362904912891304
4.514929800061502,2.753381045062318,4.6629216391160675,2.1827028427058
4.101271716215946,1.7906985317202004,4.7979105184508555,2.490536906140887
1.8288031444441066,2.860703278994666,5.679905317022409,-1.1944590224869267
4.8887345769608626,2.0138155345867936,5.890757100110596,3.059235497961069
4.830098869906404,2.5855077059799427,5.312141410195075,2.569475965805866
2.6783562144790776,2.6278447519496666,4.305214876496496,0.06376874298684419
3.049741642711146,2.6221541804938773,4.564424183409999,0.5223902658722546
4.264545356614393,2.7753645906872624,4.931601043459506,1.801546395065871
1.028301435619385,2.114768651761055,4.0668998521532975,-1.2719579284994118
1.1551396052316174,1.489347584439666,5.94485794587779,-0.3452170882132707
2.1697237803233462,2.4975352414176224,4.164345716108625,-0.4096654757647339
1.9159900544096309,1.7225119942527982,5.022614515714741,0.205969448487846
4.901126442200312,1.4396581342332817,4.234262342195709,3.680750207053173
4.770207026855842,2.2247416475541852,5.392579166931418,2.7943522510283536
3.662710265562802,2.8254227597274033,5.580340537868466,0.970940046638633
3.3189231883040864,2.6660716055477605,5.24603436729114,0.7580412275063787
3.7027520834431793,1.8581053289580447,4.041380733395168,2.0772158507398344
4.514439548721545,1.953042473757459,5.187643962445408,2.7648189590839394
1.0589336962743974,2.7769204801103538,4.052972944303844,-2.3585891396814924
4.674737717293776,1.6744045310424898,5.932871181384643,3.1274703481724324
4.940547158327837,2.193935101197709,4.385147050128214,3.1721713266525504
3.9958211797555405,1.2804350445843473,5.903911350128109,2.7815922897620613
1.9527074155778115,2.439598674053714,5.588920948929866,-0.5411699276675362
4.42606806694209,1.309632501909741,5.455405660794609,3.210312492386239
2.708590093012595,2.383936897398203,5.003746067702343,0.3692546643556112
1.4214127663556924,2.6099434977417486,4.132919691071928,-1.5328464437165275
1.6794037630834393,2.067387370040519,4.26816232946448,-0.4434803030246579
2.2485652405455707,1.8237223047461766,4.561446025282543,0.4635002329118643
2.235682794790456,2.5230261111311423,4.689408150985872,-0.34088718621878383
4.006020618114872,2.7584764186485495,5.2871126112746545,1.4623536200377627
4.162384197332596,1.8838030322062294,5.607830863605218,2.4191604719348243
3.227921147736211,1.2387760805946584,4.765293522043647,2.0599668733531935
4.297528329321249,2.161805840044062,5.423837392572658,2.3286874162383966
3.1574054398505704,1.2898761835005055,5.300835986231383,1.92540215454661
3.9248784469478424,2.5235810762855375,5.30881130399475,1.5927581211746695
4.765443126864014,1.2788146733477312,5.176332645381354,3.598161938172398
1.3900017255272084,2.8854634467438194,4.518150289239207,-1.9434020266941343
3.1863945583584763,1.6017299079725236,5.9007383519062895,1.6464839266861
1.4633255929828306,1.311476943583334,4.3513225641593225,0.1592541855120141
3.7107231148332693,1.7462788661150057,4.209683445394992,2.158963523440687
4.561883789888357,2.065442446733276,4.681813585932538,2.7817763705167837
2.2407738945145392,2.7028803928241194,4.956411129918907,-0.5512941150116638
1.0763238762311307,2.4022355457008375,5.984709979539266,-1.4476522215821894
2.9245122038519815,2.1481819298000677,4.210021965646201,0.9026848935787429
1.0304536584514348,1.0091969082064431,4.644629432464745,0.021777030691721874
3.10321350280713,1.8326833111910739,5.039814979919488,1.3639042018053928
3.219111684750228,2.871710189926561,5.662064567570663,0.4030939047701635
1.1428772328858754,1.4617718642566595,5.048071004272055,-0.33316866898889863
4.916019258564682,1.898626396673175,5.838531312943031,3.190816853159671
2.2421826202505515,2.49770749287247,5.898652783354049,-0.2820594519420078
4.5828094177408225,2.9382098568439297,4.9548021963984805,2.042471719229908
3.657747122081277,1.4886120315098506,4.250383092524475,2.315809921636833
1.817206587342136,2.4326704152666188,5.49094166731063,-0.686514571495009
1.1763634699964278,1.831636798571289,5.0739286159244426,-0.7026534328149758
2.4567125445567997,1.3456770087046843,5.304836025723144,1.1486054350375339
3.8139245189333315,1.70560995329306,4.790349991161488,2.2561693742390783
2.7235781034417355,2.5347433161665593,5.831648761327215,0.20967710393562977
2.369974022746619,1.9069902982513922,5.889409511824278,0.48934701032941813
1.721454681346552,1.2269169544567076,4.910198745795585,0.5107388224558687
4.621002541935935,1.9808356849907993,5.064383335689112,2.868701526202894
4.041368653006981,1.5983190622629155,4.519854828384863,2.6118020408043305
3.735484445454239,1.057963059610937,4.329690144518442,2.7612225673933737
1.5108367554778037,1.4005765445897462,5.421355148571226,0.11413475578330234
2.076700249098227,2.6881000288919195,5.910908869196465,-0.6864960921514814
1.911156744904111,1.2707928270658566,4.107425939256138,0.67340413454171
2.5696132625798915,1.7826586642350042,5.663689502517682,0.8290942392166607
1.7710455866608634,1.6933965272531335,5.121011537835665,0.08227764778023526
3.761504444375733,2.567322379496977,4.388646202319395,1.4724098879667833
1.8535262130770986,1.4477830958926563,4.278917153980537,0.43117403142336336
3.6717953527158214,2.124714088649329,5.176240016492885,1.6965989391982592
