k,x,target
4.91308603523847,1.6353790888300108,6.569937742321136
1.1211559616784226,3.7893332390458565,8.049365235747691
1.265238406816477,4.039956917066554,10.325137370386559
4.420571304909483,1.1755840737531589,3.054610162057894
3.4574994499791414,4.530604535660245,35.48496938649212
4.269661636896832,2.8230745313244476,17.014067508457728
3.838002541535867,3.454566224357137,22.9014145106421
3.9881825867667184,4.971254493802073,49.280718424116635
4.103677620319577,3.099824792075667,19.71594213842478
3.814765995549108,3.3708054891562718,21.672314381367645
1.4656154491017208,2.2712810979180973,3.780348271495175
2.3355073820741765,1.1569849442246625,1.563171627572078
3.738049613054599,3.7404213134520905,26.14906180633629
2.787201314019205,1.3164888850874763,2.4153092019728195
1.5228851231809228,1.339740263658077,1.3667162798221817
3.557373919067662,4.740276417687614,39.96748820981051
1.7050792601678628,4.242753502725456,15.346529464816028
3.990048650556238,4.5663718213685165,41.59975168857911
2.508753850073211,3.6365714692644002,16.588698374497515
3.815277240749082,1.87504768716073,6.706883166102982
4.7445551194115625,4.271166183232879,43.277128742697876
4.965812962737173,4.3235558984495785,46.413307555767254
3.2310618817098518,2.2886980927424747,8.462375561930209
3.3767066558558825,1.8827115146400257,5.984541675849306
2.811390482682063,4.931404641285437,34.18475359077784
3.3981679447208744,4.038437753960418,27.71032566145357
2.0878643960552044,3.2433147043028825,10.98121702800956
4.844108977354683,3.749732769620206,34.05528707093237
1.1738032404873904,4.837784242534575,13.73593729828347
3.9063917083035364,3.164414204094613,19.55836038809114
1.8042006384455207,3.212427060452939,9.309393495135781
1.9816239146343615,3.930258114991501,15.30500180886008
1.7325853581314776,3.610951991898036,11.295567968040958
4.651478426557867,1.623454569822564,6.12972929516784
3.547675749282445,3.2817651090353968,19.104202390351652
4.54647909350005,2.4380828977958893,13.512700121502483
4.494113056393221,4.091708892197343,37.62040388630353
1.099602699908787,3.806953797977591,7.968214456271093
3.7372321818609224,2.633747490051047,12.961890663911014
4.473672517599256,3.1391138434298336,22.041864398505055
1.7804205874932704,2.9460889269440815,7.726526801210684
2.6254806407718516,4.48849949217357,26.447290490097515
1.618891292132358,3.9652021712182757,12.726774877797677
1.5858924663161442,2.1770653921354772,3.758258847193991
2.6371789648741237,2.1685327423487304,6.2007122089663405
1.7153911899089307,2.3533163763042304,4.750002230706461
4.206079216913597,4.245174065128828,37.89993428325562
3.5291824767456035,1.0543577100760522,1.961643460994371
4.2864846919359545,4.474571709441294,42.91155241998284
1.9907130594473617,2.1930028162016693,4.78692968973
2.577453047394473,2.242664880606116,6.481709031700656
4.7853719406493855,2.8568696276838836,19.52839482123236
3.7851682654963588,3.768392500087172,26.876174751513698
2.151845393322557,4.29721113909718,19.868013880328252
4.5810318956339025,4.332201252742999,42.988329311834214
1.6993092611585592,3.0237114771497313,7.768248778210227
4.8885108843825,3.3135994869583225,26.837781912899672
3.9761668734970086,1.4357037443288774,4.097927523662977
3.991486341808195,1.8392003782624826,6.750916665672163
1.9698095410947896,2.024691177501061,4.037493367610143
3.2282169096185167,2.425939564480272,9.499323267979147
3.200402440202601,3.17658476333821,16.14713566369261
3.9374232402661606,3.8926745100374474,29.83171952655129
2.2423350363502204,4.841963994172735,26.285341173864584
1.6073174248871234,4.2908410140338145,14.796414999346787
2.703668924229731,2.2476046073720353,6.829097936783861
3.7626513771948655,3.4765430281878267,22.73836342073293
1.2333722469474147,4.867737180273646,14.612294601089173
1.3048622805621255,1.9837509958141801,2.5674913972900777
3.6247620881659723,3.028616083892642,16.62409300782015
3.9174936571143846,2.4426900804461193,11.687322923360698
4.848879119855567,3.1979608853154358,24.794631428478475
2.0106626443236943,1.0646183481046707,1.139454812846077
4.365815740664141,1.3183987913164055,3.794276701618059
3.7913595186365354,2.3888815413053424,10.818179979748711
4.617823584246939,3.098094044635539,22.16136647635072
3.2854946917144345,4.830620302095605,38.333332725196684
3.9199597057716997,2.90185016388883,16.50446971888014
3.209067966588984,2.5860842215207867,10.730853078032435
1.6101765215623796,3.050112133890786,7.489884249882762
1.392035733643262,2.917847833439127,5.9257819566461984
2.1864453557499384,1.7062372446770926,3.1826396398590164
1.1231417965078307,4.941930756546229,13.715066122142147
1.009619483132608,1.1678263489093865,0.688468804560495
1.4166194383331003,1.1342961245561032,0.9113309035719018
4.491727312630472,2.462722853126238,13.6211717250696
1.0803031157843006,2.614221820811646,3.691479863577013
4.859596647567178,3.26716327492339,25.936531988266278
1.2139825388176115,1.6933052858975461,1.7404156212139936
4.819406968911956,4.597527780784125,50.934533158496485
3.9405050136215896,2.268213047776957,10.136536241931807
1.2249638626416472,3.372982605453028,6.968214072148217
4.792121365023659,4.354973045412118,45.44318427392333
2.3153711492470594,4.864677728409126,27.39673262203778
2.391808272641318,3.4601297502192323,14.31795974677076
1.1926293405733173,2.819702106466953,4.741130956983501
3.3826231555440898,2.425298073160073,9.948414350049994
4.979414529095838,1.35515684837444,4.572223114357926
2.465144545841628,4.4180294608654815,24.05855886480327
1.6099487516997297,1.5082007358695155,1.8310506285685226
4.839798391118025,1.8732598415997992,8.49167415753498
4.492191695413398,2.560253212929409,14.72292584295085
3.145027174028699,2.3826824663638706,8.92743597996995
2.4891626191280456,2.1379004530935233,5.688506168246645
3.410260305077872,4.813847330352587,39.51319607570195
2.3431074640947487,4.767623176409246,26.629686668078428
2.6705169867330656,1.3716017099334938,2.5120101209832866
3.1397892845989754,3.6121083392651316,20.48292821137011
1.2426641200615718,1.8034018560495637,2.020732320960351
1.9721626683330173,1.361452211154352,1.8277531506485012
1.7854637493843426,1.5255397709956275,2.0776295320379825
3.981268148866883,1.4190116898964926,4.008329178951539
2.397849214483061,3.4935241865334166,14.63252863218402
4.278376762034913,4.429556879776246,41.9729599284333
2.036048146765519,3.45856253936444,12.177252583286881
2.2979996447628004,1.759876753103697,3.558643397731596
4.248108538836342,3.4225767830755207,24.881239333457238
2.113459803928731,2.8563179057787695,8.621385832805027
3.5253160838977387,4.330492837450087,33.05542276655367
1.2608459397547755,2.1308005581503178,2.86231635652148
2.9898164985925786,4.014448695937876,24.091639870976536
1.8674500173306865,3.829689677424496,13.694499338955685
2.030830454504228,3.2290836522397024,10.58771551842441
1.393097357900377,3.873795242392751,10.45261118288233
3.1029993974562657,4.421992275150434,30.338049438757096
1.027341841559399,3.535370027821239,6.4202912851511895
4.44955686109382,1.4986154814586512,4.996514992427158
1.5060299014843772,1.307985448559874,1.2882775061516778
3.9823706447523812,3.112645110094459,19.291717633440825
3.883329506365258,3.357799419308785,21.891914651587143
3.5215831679838314,4.964913330936987,43.40415414918087
1.7054325962036936,2.131902069532273,3.8756010613143523
2.192984839685214,1.5027693537520386,2.4762260801882534
3.8958517598063263,2.43129987888679,11.514616668761748
2.7790331923350253,3.576943612934611,17.77820567534327
1.5236631317564941,1.8684227266369802,2.6595566517790363
1.5729195094491755,4.479991569775468,15.784502456190689
2.016435909209928,4.94619273766803,24.66587339969014
1.2173877068324908,3.3229547129509625,6.7212145876553455
4.768390741979863,2.048266117956333,10.00263916878
4.976865266618457,4.961227803041432,61.249736650076585
1.2417615332655663,1.2742801510929698,1.0081799201167296
4.634136890716357,4.663170342725782,50.38501861921116
3.907656290830098,4.392019579895802,37.68902447806967
1.0996280032253138,1.1801172516262772,0.7657131645468558
1.6585168470635914,3.1451890723637197,8.203202036416416
2.766096672036865,1.4494945216390893,2.9058320869419276
3.698618814042347,1.2136164719729354,2.7237829907444198
4.295654632202458,3.3019732015367897,23.417819269622118
1.3140261114346496,2.9302837985774293,5.641484086856076
3.37880664291072,4.324075855684217,31.587841613798542
2.016999214156385,2.5325027067569197,6.468082784357337
1.3808233066555586,4.729991824825166,15.446457484310905
4.193205457085453,4.772664384045467,47.757099023282386
1.3227983629977134,3.3834582486819196,7.571558751158485
3.4483839622778185,4.802095979819095,39.76008398737084
4.451305172014374,2.0541783153920785,9.391471710525067
1.4418644912411227,3.185320330078028,7.3147700474255535
3.0236874593926317,1.7912919420485247,4.85109352561688
2.490719207232126,1.0809455056007309,1.4551319430625105
1.4289949887367244,3.2951527225501382,7.758036275465028
1.0089465264479234,4.243168850356098,9.082779733032941
4.890952693117838,2.7627245977990604,18.665458197260058
1.9445888429599374,4.45701783705994,19.314636460929005
4.099219227053117,2.023366833712913,8.391129107295814
3.193576737595444,2.0126753359188907,6.468369337685526
1.7304055190601635,1.9129136838614946,3.16598347457926
3.022209126881694,4.573108922724515,31.602221175308454
1.1284295033572058,4.326195786916951,10.559826358491556
3.0329541939234415,3.2253584802067174,15.775816195766671
2.0765391576450067,1.8948658245427397,3.7279240469631656
4.31939384243081,4.291813447925184,39.78088876209434
2.271314177157553,1.4040188563268106,2.238685555337646
4.693714947954779,1.2473857471844076,3.6516426453615933
4.627996024156637,3.419688951703359,27.06052337879637
4.023974512043618,1.214836765692144,2.9693478670375004
3.154745847463776,1.6605680230255118,4.3495840049216685
2.7110586362867153,2.5388317705557113,8.737290267054703
1.076153698546383,4.826679436247883,12.53548724139021
2.8231830475779214,2.9487635820714284,12.274080023014534
3.0429983951966593,3.922828552519785,23.413717983699303
4.510206091679869,4.576583411404634,47.233394259123955
2.1899370990097964,2.7895766863059137,8.520758467700078
1.8998088279404146,2.008280180400089,3.8311443022874605
3.000465301759871,2.683046238465746,10.79978046914265
4.841574275331652,2.4913118717148426,15.024941794058778
3.662976167701581,1.0155038586753853,1.8887185828062125
2.4933024652691063,4.077799273478584,20.7298738431118
3.555127993412969,4.3252160634282735,33.25376779471552
4.778318188227453,3.9308777486829323,36.916808191998044
4.340591125304256,3.9653124283370467,34.125082099141395
3.3774066323488223,3.3926804271648976,19.437448818139035
4.35728033985832,4.230878804052934,38.9983898765647
1.5419307948037444,2.641840562180226,5.380815417002139
1.6117734913132602,2.2931917019000614,4.237939340613445
2.1804472185082227,2.945360054705917,9.457848821417636
1.3302029398608792,4.879134462434007,15.833374401575302
4.666074255656637,3.347130065766118,26.137667440248233
2.9546986877486616,2.3544316443813913,8.189462074426876
2.6955944917025527,4.374764373928459,25.79490294221141
3.87322704153257,1.8365049344527469,6.531713976979451
2.0790234422040825,3.3006505633062955,11.3247464527591
3.251908580662024,1.5920395048785858,4.121127135302833
3.074497658565305,2.6812689222353567,11.051593946485129
1.6376478278312754,2.593381090031433,5.507102977535287
4.5598523515203855,2.0838915271999263,9.900816296037771
1.9224704604445098,3.9881540457627462,15.288804582070703
1.8625721997987426,2.222668292027331,4.600790193441725
4.902668241924344,3.921765588887277,37.70212017644558
2.673937560991555,1.2036203017773786,1.9368691200944175
4.648140294378169,1.3123327247423568,4.00255353601282
4.367720256203233,3.7036119555059774,29.955444886379897
4.542478099369667,2.399825645533126,13.080436191995602
1.8430109609408407,1.957377025757574,3.5305868199802783
2.056977022589373,1.241316966446957,1.5847648412317543
3.6012771718900543,1.2210209931341631,2.6845581410602177
1.2073553833539434,1.5573687554486413,1.4641583282486728
3.207613454986969,3.7390192868496324,22.421643423901127
2.287821323486063,4.00794640316149,18.375362622888453
2.4579741337909318,1.3082594774080074,2.1034640396573296
4.627821893217881,3.58228466037034,29.693871678561266
3.516684461964017,3.9738119121783995,27.76630062872563
4.32544975202946,4.421039792058048,42.271739857926505
2.581258403335355,2.0294262351268095,5.31554780017244
1.117711215581473,1.8638375033442496,1.9414030408434122
3.157896197144419,1.1974198692481406,2.2639184310120974
1.8553471523803542,4.392772013629647,17.900803034931933
3.4487346026445502,4.413485271023848,33.58869586570989
2.8286141146012023,1.9445245482759002,5.347743504059825
2.4173685651398293,4.435480961789919,23.779039793008852
1.2472892371459992,1.6928645976924663,1.7872348520454124
4.677453373414853,3.8482203272901425,34.63373502695459
2.277532727359599,2.2896264207389816,5.969856425406635
2.293185658814296,3.3199145133725323,12.637553969365616
1.4850898328530198,2.570212393017318,4.905245588368457
2.2329887930568084,3.3261505522352395,12.352087331673285
1.57790114616173,2.942580769074562,6.831350691717063
1.498290857636475,3.0348190534411916,6.899724306500065
1.0411070626985794,1.1183161907180645,0.651020436781112
2.081840386354344,4.491331681600254,20.997504877345786
3.2377702634426595,4.1740217781657005,28.2049578979117
4.000199547158639,1.0279278347488505,2.1133766912221064
4.571100473800266,4.413222564100119,44.51459552700886
1.9046348601321257,1.6093353307931295,2.466464248245547
1.4611683083606,2.0621860634707185,3.1068904737755396
4.549308217597431,1.4323775050382732,4.666919929220987
2.540167586291411,4.743102196267637,28.573098520127818
4.636927587055355,1.3366465270265309,4.142222913394552
4.401792998423751,1.5923243520560502,5.5803661236522855
1.6161461639800931,2.2369984027685317,4.043728492129886
1.9761760186870019,2.341292385727056,5.416352671458849
1.5551407742434136,3.3911746762658708,8.942110526569243
4.538650750469744,2.083646246438347,9.852461475751955
2.1076657761778117,3.1445333356521865,10.420394335975274
1.2657309790334654,4.3711617168489525,12.092195560648555
1.4782523812906074,3.1140494060123256,7.167531145592344
2.715111179882166,4.502303251801269,27.51864902931775
4.637044159573314,4.642744258558128,49.97591558093402
3.2448156991673454,3.4130595779672834,18.899389587309756
3.1897284167810422,2.282817576565915,8.311245815314273
4.648771449267949,1.9570654734167419,8.902642007017809
4.03367277753674,4.028224539855354,32.72638311416849
3.3691917520372954,1.4367685330754,3.477517698038545
1.7898075095899824,1.1493741935432924,1.1822224821307337
3.9295084075462645,2.1858197349821897,9.387218183532983
3.0190068318803402,1.2514817379750212,2.364194122929913
4.471468974443501,3.368907407694552,25.37455155680758
2.9509780471537077,2.3131938710909883,7.895143880322516
3.3125152317147077,1.4581563376451374,3.5215679106680633
4.64649660292236,1.2791996149988445,3.801651203102589
3.3700152308448903,4.57653531182304,35.291937653263616
2.696065689964691,1.3051218353096923,2.296162317013812
2.113280206454406,1.3758009978445536,2.000038380825802
2.870057681319535,4.80596972721316,33.14535624477542
1.7892195643546396,2.8594471008605553,7.31472117001935
2.180849662925945,1.2712164550395522,1.7621170143017735
2.2529688458800377,1.1775752681703975,1.5620773760484716
4.540354140172007,4.145473398640485,39.01287875687862
1.6236177283959456,1.2712276663890223,1.3118991819551156
1.591352384344142,4.860612119564109,18.798287802688996
4.1799712350109175,3.806073475560698,30.275939832231536
1.8149447856775804,2.5251593946206112,5.786434161048388
1.1171564209966371,1.957667201409231,2.140729135392466
4.8047921608695106,3.882777708742261,36.218433784559565
1.683705958779138,4.793617878082807,19.344747974885763
3.4816646041499997,4.555731784353265,36.13043841157515
4.371330890696644,2.380833770887992,12.389159226532088
2.3546453458033483,3.832673120961181,17.29414395368457
4.407718705400078,1.1844948479240527,3.092076478541744
2.233052193081017,4.304977257817677,20.69238743372825
1.3314403653981959,3.5249570907911516,8.271787959415407
1.5426643677621272,4.0294878570214205,12.523945106668272
4.7052745794570505,4.507622838853104,47.80244579773366
3.8118136956893065,1.7956234669220161,6.145146141128741
3.1055758668069084,4.696117704158267,34.24444206075792
1.0841111234116556,2.787722803531687,4.212529740850569
3.398574146579129,2.885166583933984,14.145182034287027
1.8330166202163563,2.0344748492593703,3.7935084678627913
4.192880282604484,3.060882740488166,19.641554289782057
2.5231376571709814,1.4425098621645556,2.6251161980397986
1.7395471171043715,1.2201993219630878,1.2949940096389632
3.1695627192763767,4.006284961992383,25.436246679151438
4.005177064185962,4.525334490626075,41.01031415267534
2.444159937072718,4.3688690141284425,23.32586047808139
1.9604319590728707,2.7404373323436575,7.361418842674322
1.1773947661302269,3.3341851729546903,6.544425632939627
4.02798413555246,4.443124681357892,39.7589362723999
4.266178488067938,2.158119470096205,9.934819739767203
4.763212983363238,1.039516506078776,2.573551034238479
2.146437846660197,2.338815274245601,5.870568562868319
3.8074298627773797,2.4494544685128483,11.421960613670535
1.3750863300242049,1.818104963251575,2.272677821654214
3.017749150254416,3.876092956187526,22.66947738154939
2.8728037011824656,3.8412105912014036,21.193963950164207
2.2897220607030366,1.5768618206590457,2.8466891685765656
4.682566676373131,1.9773730871026345,9.154427979759536
4.349536890178269,3.0616340496817234,20.385416139001162
4.952529857369452,4.940170134030455,60.43394129902351
1.4809636752389501,1.3882859475872338,1.4271586893707537
2.0042513153855444,3.003663887263021,9.041174424438804
4.315954498683947,2.71100240876555,15.86012729546172
1.385422227408299,3.409135294169613,8.050829498283951
2.354341451319881,2.968173787940082,10.370939585445422
1.1621288119752173,1.3468460099999446,1.054047447559595
1.6436049445269822,3.552166154005536,10.36940858287233
4.488354282890127,3.2890221499759162,24.276760338716244
1.0752671291391946,1.2125866880494143,0.7905183697341449
4.907139521475487,4.46247941385261,48.85970739648377
1.4869791301070827,4.231349296900811,13.31167276402881
1.6698779407984996,3.951909312425825,13.039732188275364
4.231122953499392,4.761192392557278,47.95756368281816
3.990215269471869,3.7372060421167648,27.86508776049716
4.5129967577310595,1.7647786398951286,7.027737042396667
4.730417704815407,3.3377586153403493,26.349922786105665
1.8568405738530336,2.137613740825105,4.242316700538829
4.1801846246493675,4.6132264209515315,44.481047820704006
2.291996511334215,1.3001443386241007,1.9371671466624816
1.645229482561978,1.3189407856353048,1.4310245492028053
2.0372271350306588,1.5799484141506133,2.5427008671502973
1.0361866838746838,1.3516320713129484,0.9465095219618186
2.2302316423251547,3.1819599732570416,11.290401911752056
3.950280536832252,2.192748672069752,9.496764240383294
2.9297916186991295,4.4726633152358115,29.304826293093633
4.505448326336158,4.616355905726508,48.00722309678369
3.8342443892048754,3.1097526552332844,18.539648233019513
4.756159670366955,3.5276290268889525,29.59322154142896
2.0184830865450736,4.257636011046492,18.294990149257515
2.3364364817216536,3.5195038192435093,14.470610861401983
3.233249970919672,4.042871821684146,26.423432377771235
1.0749416597036014,4.817149391368188,12.47197204788665
1.6418261003255639,2.6515877728985613,5.771772108822189
2.8999418387903457,2.616054498572484,9.923225632145313
3.6105111877175418,4.982249244933038,44.81151216440199
3.1059048774067572,2.001847204569918,6.223289537109595
3.1946095931520353,4.717526996801001,35.548115628358765
1.3449718341984918,3.3357655483258757,7.482973925950737
4.747625322914953,1.5931966673390199,6.025390806971732
3.780472452799414,1.6943351664277295,5.426436582258782
1.6310914926894506,2.8791039648302243,6.760254129079657
1.4894543858962366,4.398362709355327,14.40719030506168
4.1149751621166,3.5948867342300197,26.589345382623264
4.361675537022423,2.0598150079844526,9.252941066280467
1.7563059706836173,1.4702554118969453,1.8982602580278278
1.334241824306623,3.9066054572082978,10.18130996309114
2.5102493215239727,4.076416063458785,20.85661725145841
4.033955918342617,1.2934106466777187,3.3742248182475243
4.792817541477861,4.2137666184900855,42.550224623170585
1.546046957262282,2.3969439347425436,4.441282887653132
1.5728668053974837,3.558368875680346,9.957811137780796
2.402435110265237,2.123594507700467,5.417075111690063
2.6978178871762415,1.4393522797750484,2.79458185040698
2.377422066677179,3.481125943136161,14.405083015490538
2.3987746770070406,2.3909458252147173,6.856443972781998
1.286913506211072,1.6065323253766728,1.6607272054768518
2.276666838226877,4.897571544966656,27.304301069205717
1.7714021742630521,4.795454968982572,20.36792617014303
2.073689368431362,4.2727908582047665,18.929405601363648
3.004541645831007,3.640608484488549,19.911142761353638
4.761690598313168,1.08908390006936,2.8239295170011025
4.685657814334937,1.1619891871035413,3.163331801854253
3.8387715528186317,4.617547385305878,40.924651884576086
2.635796582487455,3.094640013394608,12.621244154786055
1.9137120066088111,4.591685649367125,20.173947321757943
3.624373195962116,4.33803379290749,34.10270088643993
3.301725702899675,3.85024776444075,24.473064210312906
4.930885247389941,2.2915180197355007,12.9461744090077
1.9685000677700035,4.264798303318086,17.902036237356572
4.171169661196124,4.826429492094635,48.58249241444594
2.0469959069840398,1.6099703401687946,2.652911297326584
3.139928173210927,1.991100255906738,6.2240915817002485
1.0927909987254933,2.8200953428802915,4.345449389451865
3.0786852536795766,2.3082374751824726,8.201556314366945
1.0064077552819195,3.0729576754178987,4.751788874685254
1.8689213357505423,4.818651004166548,21.697613695469613
2.3004144701241844,4.672219159486843,25.108600520534253
4.117712286485263,3.073056286568977,19.443168165872493
4.879554573270774,2.697740566557389,17.756221297004032
1.7418395511640261,2.692577565265826,6.314145681131191
2.1789793497465983,3.8369311136171316,16.039510976883648
2.0738401900170937,1.7330593799307046,3.114384128269861
4.276163552503557,1.1847009741593326,3.0008328336065175
3.4912135272331795,2.122778268737721,7.866031514674822
2.9392443189771593,4.527203442807805,30.120745331445892
4.759447468814841,1.938490039228538,8.942391709336746
4.656942900763056,3.2686419461221092,24.877435945683427
4.325977279397191,2.3393041204116605,11.836617402222675
4.043000348566114,1.4557562651882856,4.284016342143282
1.6770318541057772,2.3430809219668634,4.603476091442756
3.2347530044443475,2.0406473034301795,6.735146217431096
3.3935896336009264,1.8535933296616345,5.829861599181091
1.0843343943366417,4.011912138306792,8.726419052802012
1.1886955345292316,1.058780102317038,0.6662729436333455
1.7436263873200972,1.3031373877994552,1.4804844405197337
2.3633570762351046,4.072555071121005,19.598971410355368
2.4185103184997656,3.349001230802307,13.562775193367184
2.0568516701629043,3.079757319767956,9.75452149818345
4.343143285400556,2.321037323190476,11.698721710705483
3.0704883969230448,4.549557803466467,31.77721551391745
3.852766964103127,2.7973936747505728,15.074743206382557
2.369511387200097,3.584302294360795,15.220820521986468
2.052173699474206,2.504277824365033,6.435008684654065
4.702115241168796,1.7890220370008247,7.524794665137855
1.0445441422515827,4.06044731556841,8.610821013989435
2.6610403872774318,2.69357470525872,9.653382625592657
2.1868942411956502,3.8964695719415157,16.60123370905163
1.1992145173346889,4.843658367492125,14.067401713819557
3.5154293841584865,1.530513598918597,4.117397233062113
3.157516741005572,2.6856213717616653,11.386892870972565
1.2550446272598275,2.5116279188084274,3.958583199101903
1.1476544805604654,1.0323286296363663,0.6115290669034948
1.7307755615353573,2.4960713058023405,5.391687766980066
2.6246455512330926,4.2057723795310515,23.213049380026405
1.297957541855138,1.6426019189705228,1.7510362716373817
3.171185893076206,1.8707357931962267,5.549024173373497
1.144823755799747,1.5690510996564804,1.409233025103261
3.7546906036841037,4.288957734367263,34.53406428746997
4.171132867013457,4.192970115656982,36.66634011137269
1.749240427885741,1.2064745115824818,1.2730803444381402
3.9009890359988857,1.1904712448270578,2.7642833219639313
1.6021836281318573,2.2355122413292485,4.003468342057427
1.388574980993027,4.794550522774258,15.960082762029078
4.1599046613425,1.387090102980002,4.001867707180922
2.606181013436884,2.4461507304814116,7.797241936127059
4.6731125582135515,4.709010384321312,51.812618642116554
3.968495311938403,3.1242845393050445,19.368546710985722
2.9728412613344024,1.1160384728297,1.8513991361433666
3.3072983113006655,1.0376163983121711,1.7803977089428973
3.0129424521977026,3.26871044939662,16.09584361117883
2.2768788808084075,1.7938071289686612,3.663206696869333
3.609905700510991,3.8398884425039026,26.613566356952397
2.8083115503382605,4.717482354758415,31.248980953783338
4.7031837215828505,4.385771234330278,45.232844327037284
1.8622033007687886,3.376560433177942,10.61563922647154
1.3878292335038331,3.526784965818168,8.631057248456441
4.747386990635263,3.5949717198077407,30.677191423745377
2.4686895147957215,1.3465269829996882,2.2380335779532556
4.792629162439672,1.9664124257917015,9.266016092312041
2.811202324406749,1.1973178587195923,2.0150277351393022
2.027631269227649,3.283144775505294,10.927958889763119
1.5601318315522152,1.6593713071491685,2.1479217452474684
2.2352729778385374,3.047014595533153,10.376470157768367
1.1494331027785938,2.792306785408092,4.481051838355299
4.306704322057046,3.428630488031705,25.313746452954707
2.7588240129185633,2.624083052814788,9.498371565035265
2.1908369447531317,4.051906110546697,17.984518181590182
2.4369571674004598,2.3557203029310783,6.7618471624618435
1.5601618772946773,4.736164688122515,17.49819519886948
4.9918642872947245,3.1309316535275697,24.46695643786741
2.090435696272716,4.133647777174514,17.85968330397754
1.7751507270781812,3.4605803852698984,10.629262259936835
2.132088940550934,1.2511860593756876,1.6688569645466247
3.3996745141380083,1.7646076407032285,5.2930214580992665
3.739095295075146,2.826408559059261,14.935040934641757
1.8828273601027852,2.294165535810103,4.954844249849911
1.8599755147561123,2.767543564354167,7.123052794074108
2.8004071799971926,2.8496155224437056,11.370085289674677
3.787410686792999,3.5935250079219387,24.45421620990839
4.5326706093984175,2.473992493416506,13.871419930023517
2.502770312339748,4.743640489172284,28.158825320547734
2.7961074996135364,1.7764095525026828,4.411741610266461
1.232441541603384,4.268055331529225,11.225260155145826
