q,Ef,target
4.461695884147499,2.1175382128780287,9.447811528922951
2.8958956937001576,4.960532500367274,14.365184706273263
4.485707733548458,4.339274395175661,19.46471671242827
3.9649521624385002,3.370436590920943,13.36361984953384
1.1917642166027695,3.820875020652054,4.5535821257244855
4.887429007577222,1.4385008440163713,7.030570752469931
1.2204535980869053,3.557543038613671,4.341816201825077
3.8949627483668796,4.338076907281733,16.896647953412952
4.2839946386289025,2.7401448282263243,11.738765753188288
2.0670339771887383,1.8040562696271758,3.72904560607974
1.6777250025751598,4.731211153073614,7.937671243974054
3.528694302723157,3.0915335819879677,10.909076937438256
4.883772190400428,4.102584404832347,20.036087625090712
4.3899273263852265,4.397664823852298,19.30542898251228
1.2579399946773258,4.84603716281195,6.096023962793787
4.475928285442624,2.279094551981437,10.2010637704119
2.3794277754964637,2.632230847753382,6.263203190663001
4.308978143789621,1.9316280106301567,8.32334287973717
1.069770640457513,1.8842118074465088,2.0156744720096595
3.4015219929033598,1.8208238658609788,6.193572424929436
3.215336087399079,1.2283068921708002,3.9494194767977833
1.0396895394907406,1.9888956087050689,2.0678339595097293
3.1937470328604998,2.2575949284592705,7.210187104167708
1.9425364061543964,3.632654673370058,7.056563954008245
1.0205060756211926,2.0446003200065244,2.0865270487836924
3.1992576222529028,3.3266254255457475,10.642731749057539
2.3764832087661323,1.1506676485916905,2.7345423457485607
4.144363817215504,1.5208177957239375,6.302822245175727
4.30240124396934,3.6934600007702723,15.89074690186502
1.3187254099910075,2.7795275810633084,3.665433648919025
2.6764895634052746,3.3972458504406813,9.09269306302636
2.6753327070408184,3.55423126703371,9.508751157082413
1.857496013019734,3.701754592375346,6.875994396514695
3.3591739295997693,1.3396191803126314,4.500013826098004
3.8415700665549095,1.0763685590312977,4.134945236955474
1.3473040464606996,3.8422650856245975,5.176699297436686
3.0155761775776653,2.937967612300096,8.859665142146904
2.8773589192936755,4.065839604642473,11.698879850835493
2.2196406044154355,4.241403492369221,9.414391411372156
2.1275338060725026,4.290372430062584,9.127912385599583
2.4072282186683815,1.5518414328763623,3.7356364881187547
2.9612681909931875,3.7652677222902327,11.149967536591436
2.0978026593591323,3.2513594265553283,6.820710451560151
3.155430715572151,3.139699040346992,9.907102789563305
4.036071582959423,4.357582523175573,17.58751499218955
2.5876819103712014,1.1001588053644196,2.8468610391771
1.4981474930537906,1.3532165149607942,2.027317929447501
3.6116680956256317,2.1441421193263546,7.743929684858121
3.8425851012354677,4.991557722864952,19.180485337837702
2.0159094786129135,1.1898516476417953,2.3986332146242875
4.359294342279934,2.111296265139441,9.203761863499121
2.101536265722245,2.165009093093762,4.5498451247549685
3.936867468031783,3.271914082567969,12.881092109856894
1.9060573358655417,2.922730795639882,5.570892473789528
2.708805702422478,1.9556284534486328,5.297417506521308
4.077716518075029,1.3694085450169347,5.584059844008646
2.0594242695633374,4.449777184669362,9.163979128257305
3.969535679124178,4.849100522970538,19.24867753759126
2.47253897183217,3.9736451214856463,9.824992423104039
4.999206360047069,1.6336820546641384,8.167113717971723
2.0104929726550944,3.704268287622797,7.447405361094753
1.427493184406992,2.0857286043169303,2.977363367185126
2.689744504373195,3.01735704237324,8.11591952245518
3.8806163860395855,3.3562363078301707,13.024265611586758
4.822265451738025,3.8909701100814384,18.76329073559102
3.66819377656356,3.794789391666867,13.92002282988182
3.1625617853738697,2.3026565056897974,7.282293469737081
4.049980874583342,3.2968366555236464,13.352125401496078
3.412214230261908,4.842178572309971,16.52255062990537
3.730054112553494,4.4811225044483685,16.71482942657365
3.223786471189884,3.0830535210345156,9.939106231065407
2.1107575775452396,2.3334132816903126,4.925269765872532
4.023843224935667,3.9904949479395806,16.057126060406688
2.82237754787323,3.4485985450267136,9.733247105111683
2.5346069254332955,4.187882230458998,10.614635304220412
1.0086038176371632,4.289868091331113,4.326777334076411
2.406728882316061,3.706227936419911,8.919885819028453
4.632356650523652,2.3208353265393815,10.750936959664937
1.190926949294632,3.9498358519568595,4.7039659613855465
1.5637194525360312,3.3923529574436784,5.304688309422815
3.765960405405944,2.8828785600283187,10.856806510660352
3.5494534941584193,3.2737865242546773,11.620153017644512
3.460211139171692,3.4794426549925084,12.039606232914204
3.192114935013567,1.7017416843143578,5.432155046035004
3.4281536693110315,3.5989747442969424,12.337838475419295
3.7148000135174906,2.5271836096270497,9.387981707203744
3.0928005994927004,3.1407262936318787,9.713640163787161
3.5136445083902865,2.1280762763799244,7.477303521937971
1.0494280704682346,1.4518788177450994,1.5236423862599413
2.9028770147930962,1.7292713221686546,5.019861973464255
2.689857072464732,2.7169427621284923,7.308187704193188
4.1033254705307005,2.2420732688884057,9.199956351025824
1.9044767290845206,4.742254674477932,9.03151367093551
4.076770025463535,4.0723095261805495,16.601869410742474
3.012522878524876,4.75738334491826,14.331726168479461
3.6672491584571354,4.92636215268757,18.066197458698575
1.1887082365925306,1.6871538633682088,2.005533693784699
4.264216976982453,4.447495591477821,18.965086206234343
3.1946009607528807,3.9775194744103204,12.706587534364502
3.345543934408976,4.353995966357276,14.566484795687733
1.8218780660839222,4.1758722517296825,7.607930062194788
4.3838993151561425,4.85714811786406,21.2932483075162
2.1067866057098237,1.9559996004911056,4.120873759088427
4.339005965796315,4.554793502143346,19.76327617877027
4.634851392901124,4.660361976691831,21.600085199093574
4.193545163156342,2.705491424739319,11.345600478176532
4.752068876320795,3.5422838184619745,16.83317668480793
1.7373303162488423,2.6339157955513137,4.575981762057985
1.7779657549524268,3.0349263427467283,5.395995106206694
4.486066376663236,3.4982903085426074,15.693562528959848
2.8749820312399015,2.3180981775367897,6.664490607068234
1.5035613704742787,4.042609293246058,6.078311169245099
1.4248776019125087,4.303604887525614,6.132110211716448
3.009015998773471,4.783552945625525,14.393787344367167
3.567792175747506,2.617456540868044,9.33854096686814
4.267365772047779,3.201068240664404,13.660129044200483
3.2982400473382856,3.8437894190228614,12.677740195356364
1.1759076597652731,4.039146897142331,4.749663775266803
4.8562526452603585,4.620977365481464,22.4406335548076
3.178043245700284,4.384704729675667,13.934781250535842
1.8822136132369058,2.668740478158844,5.023139658186946
2.530931833333249,4.28345046662272,10.841121142481601
2.452887436446855,4.984819572113405,12.22720130139136
3.2312105014324106,2.8389171619400413,9.173138946357357
4.331990634239888,4.225319986337695,18.304046607481506
4.817944940543351,1.8567440597311826,8.945690648465774
1.524059677748686,2.702371212829188,4.118574999781778
2.7683944396560394,1.8349829404640006,5.079956569244228
2.4562445696892876,1.8115979441537395,4.4497276127879
2.209121078909125,2.4200425619377692,5.346167035433968
3.762787881419952,4.495030276885279,16.9138454524797
2.8751059462209376,4.994709491665006,14.360318959132215
3.707429315293454,2.299255295224063,8.524326484857395
4.944556371619912,4.48322248213357,22.167546289423182
2.823638517586622,2.173427171408515,6.1369726763584245
4.872362875643319,2.64137275568131,12.869726555517305
1.6638401604348632,3.5823296022561304,5.960423860148399
4.23142814001466,2.055508768856742,8.697737646587306
1.205644444692847,3.761734119223771,4.535313843253679
1.836483146710671,2.4960109834393323,4.583882105091061
2.2607528736569127,3.948835533772378,8.927341280574433
1.6393113528852048,1.4409476656779225,2.362161867259253
2.9600611690530036,3.6893605674847243,10.920732954446885
2.253769267635943,1.9670872423518153,4.433360773571257
3.424562919996207,4.883342257783903,16.723312821657316
2.0514713465410215,3.672328484146457,7.533676660312881
1.429863112458401,2.7512093333409617,3.9338527403955097
1.7523637508959222,4.81766757634762,8.442306024658183
2.9981867934517554,3.0938231622637584,9.275859746374348
1.2957668880717725,1.9091555516148264,2.473820547960892
2.4802877550878177,3.793993261860961,9.41019503027943
3.0202639676968195,4.206875385116959,12.705874142259432
3.6274736927974036,4.5400851317678494,16.46903937854851
3.8920480479083976,1.9438996622920452,7.565750885953548
3.7932804868198136,4.281468453653737,16.240810740179324
4.9163052828029326,2.2330469184294324,10.978340361821427
1.4904134561752014,4.546282950564942,6.775841285101888
3.5899958176566495,4.40633228940494,15.818714490169183
1.702602947744825,3.7975626831496903,6.4657414185764095
4.399214561976929,1.1551797093711969,5.0818833991660455
2.898925173972169,3.6754956703727175,10.654986925669183
3.4068512921224627,3.626468594071537,12.354839215554147
4.842403943010925,3.0554046542032247,14.795503545007628
2.4645367686363784,1.8562581061899714,4.574816354784516
3.3205234415714986,2.3282761895794546,7.7310956659513455
1.964987744895963,4.712587249075852,9.260176191187027
2.96942735824286,4.681394695468482,13.901061483457111
1.8665846423192796,4.113549363866132,7.678288068014764
2.2771347769112733,3.1570878270842635,7.189114484816821
4.89409923358286,1.8228263681068553,8.921093131106389
2.014640029554222,1.1130441924824162,2.24238338483793
1.0967840142769405,4.233453747735808,4.643184395697438
3.5643505883961644,2.3498690993674884,8.375757306984472
3.8489920840053573,1.160844264065708,4.468080383151935
1.0751449732706968,2.3824468360450592,2.5614757398585213
3.143471708803446,4.783724138472662,15.037501492008952
2.1195714295443433,3.0437693911544046,6.451486639612456
2.7237391351353737,2.652539836325635,7.22482655970571
3.72857020058891,2.0177502125011184,7.52332331456361
4.4789239879139755,1.6816747940125896,7.532093574773281
2.3392173536311134,4.132004918041524,9.66565760957184
4.70992768623213,3.786893196459974,17.83599311081092
2.7587853849914534,2.7232211200499203,7.5127826260937765
4.076104794819312,4.910874269124863,20.017238155134635
1.248806364269024,4.298941448271468,5.368545440221304
4.182549395621061,3.7155350315692344,15.540408800698781
4.424728785173613,4.582649626766877,20.276981715920513
2.1792343730178065,2.1326084590220984,4.647453658089493
1.7211790364842985,2.8115060693530953,4.839105307518918
4.254930626839325,4.4528942652048595,18.94675618709735
1.220982740748017,2.421897667635862,2.9570952520412646
1.0690270264025878,1.9037488370139197,2.0351589582503755
4.811533932476618,3.4835599204027354,16.76126676283331
3.1992281148554707,2.990939124771242,9.568696537789371
4.156998150694923,4.516930345876302,18.776871094625566
1.609110538767911,1.1063925999023625,1.7803079925177203
3.385705006283911,1.5143980669483565,5.127305116773728
2.5711020924283883,2.3607672529710517,6.069773623850289
1.6740786749597314,4.580807142726702,7.66863155174199
3.13084541281461,4.916424392254651,15.392564755940331
1.834426361031034,2.5398376554789057,4.659145147949762
1.0290861255533592,3.277841496651343,3.373181205966955
4.638598319022357,1.4723187717933395,6.829495379905645
1.447705642547708,1.8291502753124984,2.6480711746375976
2.9666544831126482,2.357021750374397,6.992469142542226
4.936468714432496,4.597229511456796,22.69407965637226
1.167001086805659,4.264555924483259,4.976741398615475
3.486011697746884,1.347654949187965,4.697940917395728
1.1760422639984691,3.443613805210446,4.049835375816076
3.203330649555343,1.6303085389781744,5.222417311140577
2.1385056691851334,3.767499451786966,8.05681893629831
2.0687489869999456,1.7343505844767138,3.587936014738965
2.790268264523355,1.3477643315031296,3.760624042249717
3.841680373465194,1.1006113749993776,4.22819711814765
3.275881694536649,3.6468985141810375,11.946808084438565
3.3797470801420935,1.1845471247207437,4.003469686065646
2.161620102669141,2.6236606888670235,5.671357687637724
4.041902424980199,1.81335825330585,7.329417121394774
1.1512811220044088,2.934493698695992,3.378427197949589
4.615399085961469,1.3386598192715256,6.178449306279145
4.721094771386683,3.217737031085967,15.19124147315727
1.0720679468069583,1.4707843596334609,1.5767807686280313
1.8991252706698076,3.4355180913765686,6.524479225176547
2.377907784575898,1.8135202252208615,4.312383861038523
2.331959475214757,2.4057661521942766,5.610149173760391
2.9114349430220905,1.1435113633303233,3.329258940942733
4.505839450591036,4.7114402038207555,21.228993139476234
4.52571233177862,1.4785955937884272,6.691698312521816
4.972268935176171,1.448318429653598,7.20142873600972
1.51034773767031,4.5204996448686,6.827526411766731
1.0099195343563743,2.5929905984900588,2.6187118578175363
4.512972393455538,4.931687216164489,22.256568259707933
4.214992283846005,2.2243929602995807,9.375799163904105
3.2983025414124745,3.623541299149271,11.9515354758971
1.4765622281674782,1.1551926276483555,1.7057138002430998
2.515719936091435,4.750003558993865,11.949678649866135
1.364996706020789,2.7596186362810387,3.7668703483971995
3.759625557451825,1.368743889921809,5.145964510156061
3.3231556684330728,3.974759520729797,13.20874463197155
4.317944867192965,4.012100121936196,17.324027128178667
3.6987486186559884,3.1979758480759353,11.828508750566078
1.8280600627258692,3.176700121920504,5.807198624139273
4.1428447529350585,4.54235878717801,18.818287267408873
4.501877909783737,2.31573212557323,10.425143301094662
2.0208690172829176,1.3014524899221973,2.6300650143494773
1.4596055045937764,2.672820464409723,3.901263462643325
3.6521095975155546,1.4648978252464868,5.349967406962358
3.8273185868383908,4.873140018589282,18.651059369412742
1.1923506323673956,3.2108321362061805,3.8284377280309947
2.5294428325014846,4.891843459143291,12.373638375449266
3.1990572316472843,4.490941185158965,14.366777875285413
4.448881186090918,3.8854164516446996,17.285756151850237
2.287263139779071,2.5924859971482976,5.929697661670691
3.6889257098117167,2.8315092783064943,10.445227374315246
3.02556149431419,1.9115333916667128,5.783461824922612
3.5674979510860623,3.4165913797431195,12.188682746931882
1.176970892850115,4.134062559274522,4.865671301487565
2.3341615595446426,3.8962724426613677,9.094529361173272
2.278114057917619,2.240864324305874,5.104944519087278
1.0701507240737635,3.6844157013246703,3.9428801305613392
2.869751328491168,3.50753411338833,10.065750681624252
1.884308440841438,3.5888312115361316,6.762464944652737
3.419291701347414,2.062965457966918,7.053880670592649
1.8269838320141676,3.480824004951002,6.3594091791322835
4.72290313690414,1.8041155478541056,8.520662980297686
1.5340528087647551,2.6029109918010023,3.993002917936982
2.933098239497414,3.218954146839908,9.441508741119035
1.8156458319720024,3.6436145115221383,6.615513501157873
2.0910333307072677,3.2892057133645234,6.877838778197994
4.78101697417592,2.0050112136022684,9.585992645645506
4.606589908285544,4.202458000129512,19.35900061339046
1.6735968362019422,1.0585973339878159,1.7716651489738193
2.656114784656489,1.001132466097598,2.6591227446014414
2.289793325190976,1.7601604917430778,4.030403745258165
1.6196925367071797,1.6422673684534592,2.659968199961808
1.3628269036535623,4.80417808090981,6.547263138606629
1.878766729722725,2.2367761797527863,4.202380668355833
2.987331133569387,1.5871248985242468,4.741267622224636
3.3019381474617022,2.7295714530953226,9.012876107197917
1.7838142219219444,4.235952669110857,7.556152614548166
1.4899735933714293,1.534494503193141,2.2863562889313904
1.9168591675791324,3.320213719536198,6.364382106614972
2.61088530475392,2.121808914694957,5.5397997148729266
2.759395788323126,4.63883843894804,12.800391251144648
2.6833860927719453,1.7015264269531492,4.56585235057002
1.858905740129709,2.4993335764242923,4.646025531714032
3.142362076373094,2.199616743253137,6.91199223655395
2.2792541102610167,3.475136527618952,7.920719214293694
1.31512209171275,3.3338541724085724,4.384425272683241
3.5980063831281663,2.8673507295832508,10.31674622770774
3.3538103338387057,4.574704259363862,15.342690419310461
4.3930995908871235,3.509770642414265,15.418771973297744
1.4015438155350504,4.560367835215205,6.391555336010836
3.2304147344710574,1.6724106008029116,5.402579846919319
4.927109562110321,2.047665780806032,10.089073648615496
1.2444076925761767,4.678235355113724,5.82163206358536
2.543656865706765,3.0693696782136386,7.807423255380286
3.9614068344124447,4.803774635406789,19.029705671677604
4.654940585891637,2.514543635332066,11.705051223102734
3.269062555603738,2.8865332727040935,9.436257837301266
1.3876290156654663,2.7894704784282576,3.8707501742092805
2.6981524179185876,4.590344308265658,12.385448594425812
1.8325639534343052,2.209867699443658,4.049723887859243
3.9280066829794573,1.5372000959630796,6.03813225001964
1.5600183411673307,3.499722202461302,5.459630824830158
2.2673812530838866,4.345551266964156,9.85302147702946
3.3697241337060952,4.462850935626026,15.038576502911846
4.922323239562017,2.951819881592453,14.529811602163731
3.157742217001623,1.6709301172768782,5.276366572984672
1.7582455931067908,4.930938366310643,8.669800652446888
3.2478707602805548,4.962590380703422,16.11785219273619
4.148573267275214,2.1495992367683323,8.917769929012307
1.7992365473555485,1.153749012778547,2.0758673902665454
1.891425773804225,1.4740938287355831,2.788139060676233
1.4993732516749838,2.9171169522211766,4.373847130168084
4.181359249167979,1.4320456002474677,5.98789711582506
3.4342924976248046,4.278756328699276,14.694500758816577
4.442646496879079,4.739755366050725,21.057057573049068
4.707854056370152,4.099529609606037,19.299987101793327
1.3188247416251513,1.2588291541399022,1.6601750339587642
1.444394797727694,2.4535475679226697,3.5438913430849404
3.5924414300281162,4.218021898424477,15.152996620665938
2.534754532045236,3.2571833017241114,8.256160135747256
2.0833731687392922,1.8321425732309042,3.8170366783742296
2.557440825654944,2.7474170355479504,7.026356491810209
2.6744963638774686,4.3895875342875454,11.739935899373902
4.616429908814595,4.452225873330645,20.55338868244177
1.6712109222047618,3.7946015492026364,6.341579554442555
1.0040760063071255,3.7801783824767075,3.7955864134057418
2.729641531989068,4.185625262594952,11.425256554121829
1.1272716702675796,3.0566291749912504,3.4456514754810006
3.2945981356727767,4.305630404462827,14.185321903439252
3.3660409332928127,4.810614280990687,16.192724584097625
3.172819263876355,2.275966032786894,7.2212288727545015
1.493664292078364,2.4855408804565946,3.712563659639033
3.347060045223098,2.9982826157899196,10.035431947597438
1.8028568193799268,2.731157002762999,4.923885027228515
1.8819930166643308,1.25588086502959,2.3635590177480474
3.755907334558707,2.584083736498937,9.705579059030226
4.856250028864801,3.598165998214687,17.47359373269042
4.357623023319574,3.0643681479014835,13.353361193222666
3.817777063920737,1.1046382382307818,4.217262529847289
4.461245531917859,3.4056921592789497,15.1936289286709
4.51265584465745,4.214002267802723,19.016341963199707
2.8265934256329897,4.744536080911802,13.41087449398381
3.133636649964107,3.7337364945562013,11.700173520649823
3.7161854214895653,4.41378947350546,16.402460094965097
4.566139551237891,3.8344277052712195,17.50853200140126
1.382948542117835,4.650185625271864,6.430967431047037
2.542225951369575,1.140852177133663,2.900304011385677
1.1459348604907742,3.43367341090192,3.9347660610927724
1.993749061299361,3.6797220892076976,7.33644246120037
4.59759935014899,1.4909022482987333,6.854571207913923
4.735883070327475,1.1337417691948257,5.3692684508528945
2.935963658190768,1.549100219603468,4.54810194765112
2.7546138346189735,2.6413464348822138,7.275889431548049
4.522481826777942,3.1169538275571482,14.09636704003315
1.8088062979174575,1.968188762571824,3.5600722292302827
2.150706038200494,2.145055138190856,4.613383037980069
2.848761845806509,1.947871509709954,5.54902203739524
1.8079018431034735,4.826633777961776,8.726080103162577
1.168871810732126,2.935136809896155,3.4307986777298347
2.4800566850041887,2.3940818376267483,5.93745866585333
3.824152544505345,2.1611279162593418,8.264482819964696
2.16409488605236,2.3296157260006076,5.041509479105071
1.1754343153058677,4.736438115468653,5.567371893244511
4.862533600485898,2.3070219288044167,11.217971645869262
4.756408498191059,2.144196178492024,10.198672925168253
3.473462075521344,3.9429586467692515,13.695717324901954
4.923428828673897,2.064916103198139,10.166467471278683
4.42747224993238,2.9518966528848254,13.069440515315842
1.0993173710391657,1.51667825592489,1.667310753015617
3.7213972823212114,3.820852456953589,14.21890994945741
3.3580896021572184,1.071604010742409,3.5985422861040557
1.8144185809477267,3.5173579136449513,6.381959554360929
4.415624766772134,2.216967865704196,9.789298214941406
1.8804033666320796,4.578532698299151,8.609488300116784
2.3245029959539503,4.672114485509816,10.860344119007417
2.644272146225961,4.985402407948624,13.182760725066382
4.110011221112595,4.699545265878909,19.31518377688889
1.16749959287274,4.00739298405865,4.678629677369549
3.8853105047216125,3.4834390016495314,13.53424214566589
1.0829854169082038,2.1866975884390962,2.3681615994678786
1.5151268322181721,1.981291183250379,3.0019074341799405
4.261569538753506,3.429262492870626,14.614040580007373
1.3606374805786916,1.5818121290428309,2.1522728700096536
2.2961181234499017,4.88014418898499,11.205387517377158
1.6209336636598706,4.70446680937777,7.625628620890971
3.6350469740514892,4.0125236765854,14.585712048881716
1.2123655045914377,2.664315502403842,3.2301242084626236
1.564870015942685,2.694714008796362,4.21687715390614
4.8083113073245425,1.8114478156387164,8.710005014563983
2.9534577984258226,3.4754310707911342,10.264538998919482
3.5449830651252006,1.8684217371051424,6.623523416549539
1.1635508154147498,2.60517847933353,3.031257543929487
3.372971137183832,2.9852311533983173,10.069098518234524
4.7822648954143,2.0221157075698404,9.670292962777095
3.3121210716064673,4.025447875724164,13.332770731839496
2.7267098093781095,2.254366940973411,6.147004451889921
1.1096238586568092,1.1201933867138418,1.2429933082072524
2.0655538488841554,4.413918608973141,9.117186571425869
2.270187297207458,3.5125626699137413,7.974175153883289
2.040062117019474,3.543282372286673,7.2285161376049345
2.18157635537883,4.577997367017478,9.987250810871869
3.071602740591539,1.976286317920708,6.070366470318809
1.5742948996146549,2.221915285827411,3.4979499018539313
1.2665236832679243,2.111859787275878,2.6747204363260604
1.7448776668574135,3.898884160504257,6.803075897327993
1.4118680264433445,3.912780990698849,5.524330375243018
4.687136941365463,3.1312980379236515,14.676822707977138
3.1007798952576144,2.7099490806602633,8.4029556264832
4.176984953064769,4.409478093366223,18.41832364685944
2.7440534478066545,3.8099822578365354,10.454794950698528
2.6652213125721493,4.599397781503942,12.258412992261368
2.262425674899933,2.118455556094931,4.792848241243587
2.726832564656765,1.9071667040475369,5.200524274825934
3.0431900379595263,1.8874614128981024,5.743903768764517
1.9675452675059866,3.6641494670067503,7.2093799432437145
3.2881405861690913,3.073970640851219,10.107647624875105
1.755022636745903,3.5423862562878665,6.21696806788278
2.9511280036835035,1.3126692524826877,3.873854990575951
4.401645295817563,3.243574841555125,14.277065942963311
2.9516119179923095,2.5187395346245127,7.434341628716115
2.891757113310168,4.510899830668345,13.04442667276482
3.5843187554599467,2.179664188621579,7.812611231880713
4.294705434268179,4.7988396386374035,20.609602674237603
4.058062776766327,3.8681952103708435,15.697378996471713
3.307539261481401,3.9693881798514874,13.128907248918992
4.081924691013019,3.7660951832333582,15.372916917145446
1.631150196318151,1.8757131670841223,3.0595699007258066
3.3153729009529433,2.182608108819573,7.236159777380565
1.2164387236940772,4.657627369811964,5.665718293176667
3.8331214152950785,4.385887251461515,16.811638348646806
1.514745398358122,4.783016396316707,7.24505207659218
2.566872586258195,2.367027469314328,6.07585792190306
3.7452186140125385,2.5249159406515744,9.456362179745254
1.4032333866732731,4.895670635882528,6.869768486426336
1.5118752354275475,4.410663994933568,6.668373665731996
4.91408452260894,4.332211155454997,21.288851787695194
3.687813031104985,2.0786533823802262,7.665685030692251
3.0259120139534246,3.495601311873656,10.577382005589847
2.6533803730290284,3.1131376779740934,8.260338413273622
3.306294729359001,3.5037753334285755,11.584513917772975
2.67779852010627,4.7274695298268945,12.659210910817944
1.3562211538363957,1.9907294783911254,2.699869430159738
1.3231834356717385,2.1959444987890784,2.9056373864521863
1.8186657839269182,4.789705553402916,8.710873605058628
4.238742617984076,3.141659916440131,13.316687779027074
1.2890822341295909,3.8015908737086344,4.90056325672699
2.212989207925862,3.6491595821255656,8.075550773243126
1.9094762572182749,1.1166292082464215,2.1321769612629824
3.376705498791023,1.1667840346276916,3.939886065628902
3.7028094360402735,1.484332844026436,5.496201661085583
2.439908666418896,2.3910710556845056,5.833994990788004
3.734055247155618,4.629603826947546,17.287196462265214
2.9593125433655483,3.282593045904426,9.714218775509488
